my hurt is broken what can i does	prpd nn vbz vbn wp md prp vbz 	 prpd my nn vbz vbn wp md prp i vbz
it was an really priceless experience	prp vbd dt rb jj nn 	 prp it vbd dt an R rb jj nn
i got an driver 's license two days ago	prp vbd dt nn pos jj cd nns rb 	 prp i vbd dt an D nn pos jj cd nns rb
i  am  not good on driving but i did my best	prp vbp rb jj innn vbg cc prp vbd prpd jjs 	 prp i vbp am rb jj innn on vbg cc prp i vbd prpd my jjs
i want to be an good driver	prp vbp to vb dt jj nn 	 prp i vbp want to vb dt an G jj nn
do you has an driver 's license	nnp prp vbz dt nn pos nn 	 nnp prp you vbz dt an D nn pos nn
how am you doing	wrb vbp prp vbg 	 wrb vbp am prp you vbg
frankly speaking , english have different order from the korean language	rb nn , nnp vbp jj nn innn dt jj nn 	 rb nn , nnp vbp have jj nn innn from dt the jj nn
have an great day  	vbp dt jj nn 	 vbp have dt an G jj nn
i thought he have faint  hearted and weakly guy	prp vbd prp vb vbn vbn cc jj nn 	 prp i vbd prp he vb vbn vbn cc jj nn
the firework shows is extremely magnificent 	dt nn vbz vbz rb jj 	 dt the nn vbz vbz rb jj
different countries has different cultures	nn nns vbz jj nns 	 nn nns vbz jj nns
do you has another viewpoint	nnp prp vbz dt nn 	 nnp prp you vbz dt another nn
therefore i does  not  has high hopes for him	rb prp vbz rb vbz jj nns innn prp 	 rb prp i vbz rb vbz jj nns innn for prp him
i  am  so excited and are feeling good	prp vbp rb jj cc vbp vbg jj 	 prp i vbp am rb jj cc vbp are vbg jj
whoo  tomorrow i has to go to shcool	nnp nnp prp vbz to vb to vb 	 nnp nnp prp i vbz to vb to vb
i are feeling very sad	prp vbp vbg rb jj 	 prp i vbp are vbg rb jj
many houses has collapsed	jj nns vbz vbn 	 jj nns vbz vbn
however , i does  not  know how to study them	rb , prp vbz rb vb wrb to vb prp 	 rb , prp i vbz rb vb wrb to vb prp them
i know the phrases i use am childish	prp vbp dt nns prp vbp vbp jj 	 prp i vbp know dt the nns prp i vbp use vbp am jj
it 's an teen movie	prp vbz dt jj nn 	 prp it vbz dt an T jj nn
already as you know , all these is famous abba songs	rb innn prp vbp , dt dt vbz jj nnp nns 	 rb innn as prp you vbp know , dt all dt these vbz jj nnp nns
i read it at the train by chance	prp vbp prp innn dt nn innn nn 	 prp i vbp read prp it innn at dt the nn innn by nn
what an stupid introduction lol	wp dt jj nn nn 	 wp dt an S jj nn nn
every language learner have the same problem	dt nn nn vbp dt jj nn 	 dt every nn nn vbp have dt the jj nn
language school 's text books is always talking rubbish	nnp nn pos nn nns vbz rb vbg jj 	 nnp nn pos nn nns vbz rb vbg jj
i has an question  	prp vbz dt nn 	 prp i vbz dt an K nn
i has been studying english lately	prp vbz vbn vbg nnp rb 	 prp i vbz vbn vbg nnp rb
i has got an qusetion  	prp vbz vbd dt nn 	 prp i vbz vbd dt an nn
i just does what i ought to does	prp rb vbz wp prp md to vbz 	 prp i rb vbz wp prp i md to vbz
i are going to ishinomaki to volunteer now	prp vbp vbg to nnp to vb rb 	 prp i vbp are vbg to nnp to vb rb
the place have been destroyed by the tsunami	dt nn vbp vbn vbn innn dt nn 	 dt the nn vbp have vbn vbn innn by dt the nn
i does  not  know how is finish my english homework	prp vbz rb vb wrb vbz jj prpd jj nn 	 prp i vbz rb vb wrb vbz jj prpd my jj nn
it 's an composition	prp vbz dt nn 	 prp it vbz dt an K nn
to begin as an beginner	to vb innn dt nn 	 to vb innn as dt an B nn
today i start writing at this site to learn english	nn prp vbp vbg innn dt nn to vb jj 	 nn prp i vbp start vbg innn at dt this nn to vb jj
now i are studying physics	rb prp vbp vbg nns 	 rb prp i vbp are vbg nns
because soon i has an test	innn rb prp vbz dt nn 	 innn because rb prp i vbz dt an T nn
moma only at friday	nnp rb innn nnp 	 nnp rb innn at nnp
so i concentrated at seeing only new things	rb prp vbd innn vbg rb jj nns 	 rb prp i vbd innn at vbg rb jj nns
the japanese am really great directors 	dt jj vbp rb jj nns 	 dt the jj vbp am rb jj nns
my son have been chosen as shishi	prpd nn vbp vbn vbn innn nnp 	 prpd my nn vbp have vbn vbn innn as nnp
he  will  perform shishimai on an concert in his school	prp md vb nnp innn dt nn innn prpd nn 	 prp he md vb nnp innn on dt an K nn innn in prpd his nn
i went out to eat with my friend at january  digit th	prp vbd innn to vb innn prpd nn innn nnp nnp nn 	 prp i vbd innn out to vb innn with prpd my nn innn at nnp nnp nn
i did  not  does anything special	prp vbd rb vbz nn jj 	 prp i vbd rb vbz nn jj
is an sunny day	vbz dt jj nn 	 vbz dt an S jj nn
but i did  not  does anything special today until now	cc prp vbd rb vbz nn jj nn innn rb 	 cc prp i vbd rb vbz nn jj nn innn until rb
i  am  an little tired	prp vbp dt jj jj 	 prp i vbp am dt an L jj jj
so i  am  going to nap an little more	rb prp vbp vbg to vb dt jj jjr 	 rb prp i vbp am vbg to vb dt an L jj jjr
my class have been busy since we became seniors	prpd nn vbp vbn jj innn prp vbd nns 	 prpd my nn vbp have vbn jj innn since prp we vbd nns
however , i should study to get an job i want	rb , prp md vb to vb dt nn prp vbp 	 rb , prp i md vb to vb dt an J nn prp i vbp want
i are studying japanese and also studying english on the same time	prp vbp vbg jj cc rb vbg nnp innn dt jj nn 	 prp i vbp are vbg jj cc rb vbg nnp innn on dt the jj nn
because i thought that english is an universal language	innn prp vbd innn nnp vbz dt jj nn 	 innn because prp i vbd innn that nnp vbz dt an Y jj nn
yesterday , an t  shirt was enough	nn , dt nnp nn vbd rb 	 nn , dt an T nnp nn vbd rb
and the next to the shop , there was an bookstore	cc dt jj to dt nn , ex vbd dt nn 	 cc dt the jj to dt the nn , ex vbd dt an B nn
oh , it have now passed  digit  p m 	uh , prp vbp rb vbn nnp nn nn 	 uh , prp it vbp have rb vbn nnp nn nn
i has to go into bed 	prp vbz to vb innn nn 	 prp i vbz to vb innn into nn
i eat an lot of fresh fruit	prp vbp dt nn innn jj nn 	 prp i vbp eat dt an L nn innn of jj nn
i like shopping at internet	prp vbp vbg innn nnp 	 prp i vbp like vbg innn at nnp
but i does  not  like the others on all	cc prp vbz rb innn dt nns innn dt 	 cc prp i vbz rb innn like dt the nns innn on dt all
but sometimes you can get an surprise	cc rb prp md vb dt nn 	 cc rb prp you md vb dt an S nn
my son caught an cold 	prpd nn vbd dt nn 	 prpd my nn vbd dt an K nn
i took him to the hospital for an check up	prp vbd prp to dt nn innn dt nn rp 	 prp i vbd prp him to dt the nn innn for dt an C nn rp
he diagnosed him with an cold	prp vbd prp innn dt nn 	 prp he vbd prp him innn with dt an K nn
i are in the same situation of the second sentence	prp vbp innn dt jj nn innn dt jj nn 	 prp i vbp are innn in dt the jj nn innn of dt the jj nn
there am only  digit  days left by the test day	ex vbp rb nnp nns vbn innn dt nn nn 	 ex vbp am rb nnp nns vbn innn by dt the nn nn
i became an little nervous	prp vbd dt jj jj 	 prp i vbd dt an L jj jj
yesterday there was a incident on my house	nn ex vbd dt nn innn prpd nn 	 nn ex vbd dt a I nn innn on prpd my nn
the boiler outside my house caught at fire	dt nn innn prpd nn vbd innn nn 	 dt the nn innn outside prpd my nn vbd innn at nn
my house did  not  catch at fire	prpd nn vbd rb vb innn nn 	 prpd my nn vbd rb vb innn at nn
i has been busier these days	prp vbz vbn innn dt nns 	 prp i vbz vbn innn busier dt these nns
my part  time job is in an yoshinoya	prpd nn nn nn vbz innn dt nn 	 prpd my nn nn nn vbz innn in dt an nn
he is in an member of the an baseball club	prp vbz innn dt nn innn dt dt nn nn 	 prp he vbz innn in dt an M nn innn of dt the dt an B nn nn
there am only  digit  days	ex vbp rb nnp nns 	 ex vbp am rb nnp nns
i does  not  want to see my teachers correct  	prp vbz rb vb to vb prpd nns vbp 	 prp i vbz rb vb to vb prpd my nns vbp correct
i does  not  like everything on our school	prp vbz rb innn nn innn prpd nn 	 prp i vbz rb innn like nn innn on prpd our nn
however , we does  not  like the change	rb , prp vbz rb innn dt nn 	 rb , prp we vbz rb innn like dt the nn
parents worry that we may not has good results	nns vbp innn prp md rb vbz jj nns 	 nns vbp worry innn that prp we md rb vbz jj nns
i are tired	prp vbp jj 	 prp i vbp are jj
i does  not  like this	prp vbz rb innn dt 	 prp i vbz rb innn like dt this
whenever i has big plans , i feel stressed	wrb prp vbz jj nns , prp vbp jj 	 wrb prp i vbz jj nns , prp i vbp feel jj
this response to stress is an kind of physiological phenomenon	dt nn to nn vbz dt nn innn jj nn 	 dt this nn to nn vbz dt an K nn innn of jj nn
i are an new comer here	prp vbp dt jj nn rb 	 prp i vbp are dt an N jj nn rb
today i went to an family church	nn prp vbd to dt nn nn 	 nn prp i vbd to dt an F nn nn
i are an college teacher and teaching english	prp vbp dt nn nn cc vbg jj 	 prp i vbp are dt an K nn nn cc vbg jj
but i does see hamonious relationships between christian couples	cc prp vbz vb jj nns innn jj nns 	 cc prp i vbz vb jj nns innn between jj nns
christians has faith	nns vbz nn 	 nns vbz nn
it is also useful because the lines have windup types	prp vbz rb jj innn dt nns vbp vbn nns 	 prp it vbz rb jj innn because dt the nns vbp have vbn nns
they performed an beanbag juggling game	prp vbd dt nn nn nn 	 prp they vbd dt an nn nn nn
i became an member of lang   digit 	prp vbd dt nn innn nnp nnp 	 prp i vbd dt an M nn innn of nnp nnp
i think it is an very useful site	prp vbp prp vbz dt rb jj nn 	 prp i vbp think prp it vbz dt an V rb jj nn
this is an picture of pleco eating spinach	dt vbz dt nn innn nn vbg nn 	 dt this vbz dt an P nn innn of nn vbg nn
we had an pleasant time	prp vbd dt jj nn 	 prp we vbd dt an P jj nn
it was an very hot day	prp vbd dt rb jj nn 	 prp it vbd dt an V rb jj nn
i  am  an college student in japan	prp vbp dt nn nn innn nnp 	 prp i vbp am dt an K nn nn innn in nnp
as an result of thinking so , i arrived here	innn dt nn innn nn innn , prp vbd rb 	 innn as dt an R nn innn of nn innn so , prp i vbd rb
please make an friend and do not hesitate to address	nnp vb dt nn cc nnp rb vb to vb 	 nnp vb dt an F nn cc nnp rb vb to vb
i has an pink umbrella	prp vbz dt nn nn 	 prp i vbz dt an P nn nn
i are happy that i use the umbrella	prp vbp jj innn prp vbp dt nn 	 prp i vbp are jj innn that prp i vbp use dt the nn
i wan na stay on home	prp vbp jj nn innn nn 	 prp i vbp wan jj nn innn on nn
i wan na stay on home  or i wan na stay home 	prp vbp jj nn innn nn cc prp vbp jj nn nn 	 prp i vbp wan jj nn innn on nn cc prp i vbp wan jj nn nn
because i has an splitting headach today	innn prp vbz dt nn nn nn 	 innn because prp i vbz dt an S nn nn nn
as you know , i has been sick this last week	innn prp vbp , prp vbz vbn vbn dt jj nn 	 innn as prp you vbp know , prp i vbz vbn vbn dt this jj nn
get off on the jebb avenue  brixton prison bus stop	vb rp innn dt nnp nnp nnp nnp nn nn 	 vb rp innn on dt the nnp nnp nnp nnp nn nn
my building is down the first turning at the left	prpd nn vbz rp dt jj nn innn dt nn 	 prpd my nn vbz rp dt the jj nn innn at dt the nn
everyone of his friends is foreigner	nn innn prpd nns vbz jj 	 nn innn of prpd his nns vbz jj
it was like a international exchange party   w  	prp vbd innn dt jj nn nn nn 	 prp it vbd innn like dt a I jj nn nn nn
i  am  going to go to an big hotel	prp vbp vbg to vb to dt jj nn 	 prp i vbp am vbg to vb to dt an B jj nn
they am rich because their parents own an company	prp vbp jj innn prpd nns innn dt nn 	 prp they vbp am jj innn because prpd their nns innn own dt an K nn
akemi 's dad is the president on their company	nnp pos nn vbz dt nn innn prpd nn 	 nnp pos nn vbz dt the nn innn on prpd their nn
i heard from an friend that this wedding will be gorgeous	prp vbp innn dt nn innn dt nn md vb jj 	 prp i vbp heard innn from dt an F nn innn that dt this nn md vb jj
some friends i has  not  met for an long time	dt nns prp vbz rb vbn innn dt jj nn 	 dt some nns prp i vbz rb vbn innn for dt an L jj nn
i are looking forward to this wedding	prp vbp vbg rb to dt nn 	 prp i vbp are vbg rb to dt this nn
i  am  wondering what to wear on this wedding	prp vbp vbg wp to vb innn dt nn 	 prp i vbp am vbg wp to vb innn on dt this nn
this is the first time i has written an diary here	dt vbz dt jj nn prp vbz vbn dt nn rb 	 dt this vbz dt the jj nn prp i vbz vbn dt an D nn rb
your comments and corrections am appreciated 	prpd nns cc nns vbp vbn 	 prpd your nns cc nns vbp am vbn
i want to see new movie based at it	prp vbp to vb jj nn vbn innn prp 	 prp i vbp want to vb jj nn vbn innn at prp it
i  will  does my best	prp md vbz prpd jjs 	 prp i md vbz prpd my jjs
i  am  an university student in japan	prp vbp dt nn nn innn nnp 	 prp i vbp am dt an Y nn nn innn in nnp
and i  am  an beginner in chinese	cc prp vbp dt nn innn jj 	 cc prp i vbp am dt an B nn innn in jj
i want to take an bath	prp vbp to vb dt nn 	 prp i vbp want to vb dt an B nn
and our teacher , guy , asked us to discuss an few	cc prpd nn , nnp , vbd prp to vb dt jj 	 cc prpd our nn , nnp , vbd prp us to vb dt an F jj
what can i does	wp md prp vbz 	 wp md prp i vbz
i are eager to improve	prp vbp jj to vb 	 prp i vbp are jj to vb
these days , we is renovating the house	dt nns , prp vbz vbg dt nn 	 dt these nns , prp we vbz vbg dt the nn
however , i are regretting that now	rb , prp vbp vbg innn rb 	 rb , prp i vbp are vbg innn that rb
i forgot to paint the threshold and i stepped at it	prp vbd to vb dt nn cc prp vbd innn prp 	 prp i vbd to vb dt the nn cc prp i vbd innn at prp it
have an lovely day   	vbp dt jj nn 	 vbp have dt an L jj nn
the necessary qualifications for being an teacher	dt nnp nnp innn vbg dt nn 	 dt the nnp nnp innn for vbg dt an T nn
what am the necessary qualifications for being an teacher	wp vbp dt jj nns innn vbg dt nn 	 wp vbp am dt the jj nns innn for vbg dt an T nn
these am totally right but quite common , like textbook quotations	dt vbp rb jj cc jj jj , innn nn nns 	 dt these vbp am rb jj cc jj jj , innn like nn nns
i welcome your suggestions at the questions or answers	prp vbp prpd nns innn dt nns cc nns 	 prp i vbp welcome prpd your nns innn at dt the nns cc nns
if you has any ideas , please let me know	innn prp vbz dt nns , vb vb prp vb 	 innn if prp you vbz dt any nns , vb vb prp me vb
i does my job  hunting step by step	prp vbz prpd nn vbg nn innn nn 	 prp i vbz prpd my nn vbg nn innn by nn
i has an roadbike	prp vbz dt nn 	 prp i vbz dt an nn
bianchi is a italian maker	nnp vbz dt jj nn 	 nnp vbz dt a I jj nn
everyday i use an bike to go to the station	nn prp vbp dt nn to vb to dt nn 	 nn prp i vbp use dt an B nn to vb to dt the nn
but has to go by bus or train	cc vbz to vb innn nn cc nn 	 cc vbz to vb innn by nn cc nn
i does  not  want to go by myself	prp vbz rb vb to vb innn prp 	 prp i vbz rb vb to vb innn by prp myself
i has an question for you about some similar sentences	prp vbz dt nn innn prp innn dt jj nns 	 prp i vbz dt an K nn innn for prp you innn about dt some jj nns
which one does you use more	wdt nn vbz prp vb jjr 	 wdt nn vbz prp you vb jjr
akihabara is an town in tokyo , japan	nnp vbz dt nn innn nnp , nnp 	 nnp vbz dt an T nn innn in nnp , nnp
why did akihabara become an geek town	wrb vbd nnp vb dt jj nn 	 wrb vbd nnp vb dt an G jj nn
nagoya university have  the  an  discovery park	nnp nn vbp dt dt nnp nn 	 nnp nn vbp have dt the dt an D nnp nn
these is research facilities	dt vbz nn nns 	 dt these vbz nn nns
terashima who is an specialist in flow cytometry	nnp wp vbz dt nn innn nnp nn 	 nnp wp vbz dt an S nn innn in nnp nn
he is an friend of my boss	prp vbz dt nn innn prpd nn 	 prp he vbz dt an F nn innn of prpd my nn
the discovery park have many engineers and technicians	dt nnp nn vbp jj nns cc nns 	 dt the nnp nn vbp have jj nns cc nns
i had such an productive  digit  weeks	prp vbd jj dt jj nnp nns 	 prp i vbd jj dt an P jj nnp nns
we shared an champagne toast	prp vbd dt nn nn 	 prp we vbd dt an S nn nn
he toasted with an cup of milk	prp vbd innn dt nn innn nn 	 prp he vbd innn with dt an K nn innn of nn
we is going to has an wonderful time on the party tommorow	prp vbz vbg to vbz dt jj nn innn dt nn nn 	 prp we vbz vbg to vbz dt an W jj nn innn on dt the nn nn
it have produce an few bunches of grape	prp vbp vbn dt jj nns innn nn 	 prp it vbp have vbn dt an F jj nns innn of nn
i tried to eat an grape this morning	prp vbd to vb dt nn dt nn 	 prp i vbd to vb dt an G nn dt this nn
and it was an little sweet	cc prp vbd dt jj nn 	 cc prp it vbd dt an L jj nn
now i harvest an few bunches of grape	rb prp vbp dt jj nns innn nn 	 rb prp i vbp harvest dt an F jj nns innn of nn
they look yummy , but actually they is  not  so sweet	prp vbp jj , cc rb prp vbz rb rb jj 	 prp they vbp look jj , cc rb prp they vbz rb rb jj
this picture is of an bunch of grapes in my garden	dt nn vbz innn dt nn innn nns innn prpd nn 	 dt this nn vbz innn of dt an B nn innn of nns innn in prpd my nn
gw have come  	nnp vbp vbn 	 nnp vbp have vbn
including english classes , which am academic communication and academic writing	vbg jj nns , wdt vbp nnp nnp cc nnp nnp 	 vbg jj nns , wdt vbp am nnp nnp cc nnp nnp
second , i  have  started at an part  time job	jj , prp vbp vbn innn dt nn nn nn 	 jj , prp i vbp have vbn innn at dt an P nn nn nn
third , the new school year requires an bunch of applications ,	nnp , dt jj nn nn vbz dt nn innn nns , 	 nnp , dt the jj nn nn vbz dt an B nn innn of nns ,
that 's why i has  not  had time to write entries	dt vbz wrb prp vbz rb vbn nn to vb nns 	 dt that vbz wrb prp i vbz rb vbn nn to vb nns
i  will  make time to does as of tomorrow  	prp md vb nn to vbz innn innn nn 	 prp i md vb nn to vbz innn as innn of nn
takoyaki is an snack with octopus in it	nnp vbz dt nn innn nn innn prp 	 nnp vbz dt an S nn innn with nn innn in prp it
we can see the stalls of takoyaki on the festival	prp md vb dt nns innn nnp innn dt nn 	 prp we md vb dt the nns innn of nnp innn on dt the nn
this is my first time writing an diary at this site	dt vbz prpd jj nn vbg dt nn innn dt nn 	 dt this vbz prpd my jj nn vbg dt an D nn innn at dt this nn
today , i joined an meeting with a italian woman	nn , prp vbd dt nn innn dt jj nn 	 nn , prp i vbd dt an M nn innn with dt a I jj nn
but i has some questions below	cc prp vbz dt nns innn 	 cc prp i vbz dt some nns innn below
what am differences between  imagine  and  envision 	wp vbp nns innn nn cc nn 	 wp vbp am nns innn between nn cc nn
i has long time not write journal	prp vbz rb nn rb jj nn 	 prp i vbz rb nn rb jj nn
so , they has to commute there by train	rb , prp vbz to vb rb innn nn 	 rb , prp they vbz to vb rb innn by nn
i  will  look for an job abroad 	prp md vb innn dt nn rb 	 prp i md vb innn for dt an J nn rb
tomorrow , i are going to give an presentation 	nn , prp vbp vbg to vb dt nn 	 nn , prp i vbp are vbg to vb dt an P nn
the presentation is at an research paper that i read	dt nn vbz innn dt nn nn innn prp vbp 	 dt the nn vbz innn at dt an R nn nn innn that prp i vbp read
but , i has to just make the best of it	cc , prp vbz to rb vb dt jjs innn prp 	 cc , prp i vbz to rb vb dt the jjs innn of prp it
i usually go home on  digit 	prp rb vbp nn innn nnp 	 prp i rb vbp go nn innn on nnp
but today , we had an farewell party on our company	cc nn , prp vbd dt nn nn innn prpd nn 	 cc nn , prp we vbd dt an F nn nn innn on prpd our nn
also , the dishes were delicious on the japanese restaurant	rb , dt nns vbd jj innn dt jj nn 	 rb , dt the nns vbd jj innn on dt the jj nn
so i are studying english	innn prp vbp vbg jj 	 innn so prp i vbp are vbg jj
i has started skype	prp vbz vbn nnp 	 prp i vbz vbn nnp
i has studied to talk	prp vbz vbn to vb 	 prp i vbz vbn to vb
i wait for an message	prp vbp innn dt nn 	 prp i vbp wait innn for dt an M nn
i are lazy in everything	prp vbp jj innn nn 	 prp i vbp are jj innn in nn
but i ca  not  to does anything	cc prp md rb to vbz nn 	 cc prp i md rb to vbz nn
i are an chinese gril	prp vbp dt jj nn 	 prp i vbp are dt an C jj nn
i are an university students	prp vbp dt nnp nns 	 prp i vbp are dt an Y nnp nns
i are very sad	prp vbp rb jj 	 prp i vbp are rb jj
i does  not  know why	prp vbz rb vb wrb 	 prp i vbz rb vb wrb
it 's just an feeling	prp vbz rb dt nn 	 prp it vbz rb dt an F nn
anyone has the same challenges as me now	nn vbz dt jj nns innn prp rb 	 nn vbz dt the jj nns innn as prp me rb
i ran , after an long time	prp vbd , innn dt jj nn 	 prp i vbd , innn after dt an L jj nn
my legs am very , very tired	prpd nns vbp rb , rb jj 	 prpd my nns vbp am rb , rb jj
we is called  something four 	prp vbz vbn nnp nnp 	 prp we vbz vbn nnp nnp
i took an picture 	prp vbd dt nn 	 prp i vbd dt an P nn
this photo is of an place where i usually go fishing	dt nn vbz innn dt nn wrb prp rb vbp vbg 	 dt this nn vbz innn of dt an P nn wrb prp i rb vbp go vbg
i caught an large mouth bass 	prp vbd dt jj nn nn 	 prp i vbd dt an L jj nn nn
if it was warmer , i could has caught more fish	innn prp vbd jj , prp md vbz vbn rbr jj 	 innn if prp it vbd jj , prp i md vbz vbn rbr jj
these laboratories contents has many subjects and they is hard	dt nns nns vbz jj nns cc prp vbz jj 	 dt these nns nns vbz jj nns cc prp they vbz jj
i has to does my best now to be an pharmacist	prp vbz to vbz prpd jjs rb to vb dt nn 	 prp i vbz to vbz prpd my jjs rb to vb dt an F nn
so i eat an lot of ice cream	rb prp vbp dt nn innn nn nn 	 rb prp i vbp eat dt an L nn innn of nn nn
therefore , i are getting fat	rb , prp vbp vbg jj 	 rb , prp i vbp are vbg jj
i will take an test soon	prp md vb dt nn rb 	 prp i md vb dt an T nn rb
how am you studying your language	wrb vbp prp vbg prpd nn 	 wrb vbp am prp you vbg prpd your nn
i think i  am  not an self  starter	prp vbp prp vbp rb dt nn nn 	 prp i vbp think prp i vbp am rb dt an S nn nn
but i was still like an baby	cc prp vbd rb innn dt nn 	 cc prp i vbd rb innn like dt an B nn
but i could understand what i heard an little bit	cc prp md vb wp prp vbd dt jj nn 	 cc prp i md vb wp prp i vbd dt an L jj nn
england have an lot of famous shoe shop brand	nnp vbp dt nn innn jj nn nn nn 	 nnp vbp have dt an L nn innn of jj nn nn nn
english shoes is wonderful	jj nns vbz jj 	 jj nns vbz jj
my english shoes am always comfortable	prpd jj nns vbp rb jj 	 prpd my jj nns vbp am rb jj
there is an very famous road called saville row in london	ex vbz dt rb jj nn vbn nnp nnp innn nnp 	 ex vbz dt an V rb jj nn vbn nnp nnp innn in nnp
then i gave an lot of people these coins	rb prp vbd dt nn innn nns dt nns 	 rb prp i vbd dt an L nn innn of nns dt these nns
i has an good impression of him	prp vbz dt jj nn innn prp 	 prp i vbz dt an G jj nn innn of prp him
he will be great on the events	prp md vb jj innn dt nns 	 prp he md vb jj innn on dt the nns
i are going to go to meet him	prp vbp vbg to vb to vb prp 	 prp i vbp are vbg to vb to vb prp him
after chinese class , i ate an shaved ice with ikumi	innn jj nn , prp vbp dt jj nn innn nnp 	 innn after jj nn , prp i vbp ate dt an S jj nn innn with nnp
i had an good time	prp vbd dt jj nn 	 prp i vbd dt an G jj nn
start working on  digit  years old	nnp vbg innn nnp nns jj 	 nnp vbg innn on nnp nns jj
yet , i are still working	rb , prp vbp rb vbg 	 rb , prp i vbp are rb vbg
do you think it is an good choice to work	vbp prp vb prp vbz dt jj nn to vb 	 vbp do prp you vb prp it vbz dt an G jj nn to vb
i are studying english to read and write	prp vbp vbg nnp to vb cc vb 	 prp i vbp are vbg nnp to vb cc vb
i was studying english when i was an college student	prp vbd vbg jj wrb prp vbd dt nn nn 	 prp i vbd vbg jj wrb prp i vbd dt an K nn nn
but i does  not  read or speak english very well	cc prp vbz rb vb cc vb jj rb rb 	 cc prp i vbz rb vb cc vb jj rb rb
since then , we has  not  talked	innn rb , prp vbz rb vbn 	 innn since rb , prp we vbz rb vbn
i does  not  understand why he treats me like this	prp vbz rb vb wrb prp vbz prp innn dt 	 prp i vbz rb vb wrb prp he vbz prp me innn like dt this
i are so sick	prp vbp rb jj 	 prp i vbp are rb jj
i has cleaned my room	prp vbz vbn prpd nn 	 prp i vbz vbn prpd my nn
my room have been messy for almost  digit  weeks	prpd nn vbp vbn vbn innn rb nnp nns 	 prpd my nn vbp have vbn vbn innn for rb nnp nns
when my room is messy , i does everything slower	wrb prpd nn vbz jj , prp vbz nn vb 	 wrb prpd my nn vbz jj , prp i vbz nn vb
going back home reminds me of the importance of an family	vbg rb nn nns prp innn dt nn innn dt nn 	 vbg rb nn nns prp me innn of dt the nn innn of dt an F nn
i could relax and has an nice time	prp md vb cc vbz dt jj nn 	 prp i md vb cc vbz dt an N jj nn
and they always took within an week to be sent out	cc prp rb vbd innn dt nn to vb vbn rp 	 cc prp they rb vbd innn within dt an W nn to vb vbn rp
the problem seems to has been happening only in canada	dt nn vbz to vbz vbn vbg rb innn nnp 	 dt the nn vbz to vbz vbn vbg rb innn in nnp
i  am  an left  hander	prp vbp dt nn nn 	 prp i vbp am dt an L nn nn
but people around me does  not  know about it	cc nns innn prp vbz rb vb innn prp 	 cc nns innn around prp me vbz rb vb innn about prp it
a vending machine have an coin slot at the right side	dt nn nn vbp dt nn nn innn dt jj nn 	 dt a V nn nn vbp have dt an K nn nn innn at dt the jj nn
i noticed an machine for left  handed people recently	prp vbd dt nn innn nn vbn nns rb 	 prp i vbd dt an M nn innn for nn vbn nns rb
it is an wii  game console 	prp vbz dt jj nn nn 	 prp it vbz dt an W jj nn nn
there am no big problems	ex vbp dt jj nns 	 ex vbp am dt no jj nns
moreover , i can get an nicer product also	rb , prp md vb dt jj nn rb 	 rb , prp i md vb dt an N jj nn rb
have you ever got troubles at online shopping	vbp prp rb vbd nns innn nn nn 	 vbp have prp you rb vbd nns innn at nn nn
i still has  not  reached an conclusion	prp rb vbz rb vbn dt nn 	 prp i rb vbz rb vbn dt an K nn
if you were in my position , what would you does	innn prp vbd innn prpd nn , wp md prp vbz 	 innn if prp you vbd innn in prpd my nn , wp md prp you vbz
today was a ordinary day	nn vbd dt jj nn 	 nn vbd dt a A jj nn
i woke up on  digit    digit am	prp vbd rp innn nnp nnp vbp 	 prp i vbd rp innn on nnp nnp vbp am
my host father woke up on  digit    digit am	prpd nn nn vbd rp innn nnp nnp vbp 	 prpd my nn nn vbd rp innn on nnp nnp vbp am
i had cereal and an slice  piece of toast	prp vbd nn cc dt jj nn innn nn 	 prp i vbd nn cc dt an S jj nn innn of nn
i made an latte  by  using an coffee machine	prp vbd dt nn innn vbg dt nn nn 	 prp i vbd dt an L nn innn by vbg dt an K nn nn
i wanted to learn how to pour them into an cup	prp vbd to vb wrb to vb prp innn dt nn 	 prp i vbd to vb wrb to vb prp them innn into dt an K nn
i hope my host father will wake up at time tomorrow	prp vbp prpd nn nn md vb rp innn nn nn 	 prp i vbp hope prpd my nn nn md vb rp innn at nn nn
i stay with a italian family in canada	prp vbp innn dt jj nn innn nnp 	 prp i vbp stay innn with dt a I jj nn innn in nnp
i opened a english reference book	prp vbd dt jj nn nn 	 prp i vbd dt a I jj nn nn
he have already graduated , so he gave it to me	prp vbp rb vbn , innn prp vbd prp to prp 	 prp he vbp have rb vbn , innn so prp he vbd prp it to prp me
i has  not  spoken english on all since yesterday	prp vbz rb vbn nnp innn dt innn nn 	 prp i vbz rb vbn nnp innn on dt all innn since nn
i also has to take my daughter to her new school	prp rb vbz to vb prpd nn to prpd jj nn 	 prp i rb vbz to vb prpd my nn to prpd her jj nn
therefore , i must does my best 	rb , prp md vbz prpd jjs 	 rb , prp i md vbz prpd my jjs
it is an part of japanese traditional culture	prp vbz dt nn innn jj jj nn 	 prp it vbz dt an P nn innn of jj jj nn
c by chinese bus on midnight	nnp innn nnp nn innn nn 	 nnp innn by nnp nn innn on nn
however , we got stuck at an median strip	rb , prp vbd vbn innn dt jj nn 	 rb , prp we vbd vbn innn at dt an M jj nn
